weapon_name,slot,mod_name,damage_change,damage_change_is_percent,fire_rate_change,range_change,accuracy_change,ap_cost_change,recoil_change,spread_change,converts_to_auto,converts_to_semi,crit_damage_bonus,hip_fire_accuracy_bonus,armor_penetration,is_suppressed,is_scoped,mag_size_change,reload_speed_change,weight_change,value_change_percent,required_perk,required_perk_rank,form_id,source_url
10mm pistol,barrel,Stabilized short,,0,,,+2,,-35%,,0,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,Stabilized stub(Short),,0,,-36,-1,,,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,Standard long(Long),,0,,+84,-3,,+50%,,0,0,,,,0,0,,,,+20%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,Standard short,,0,,,,,-10%,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,Stub(Short),,0,,-36,-3,,+25%,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,True long(Long),,0,,+84,,,+50%,,0,0,,,,0,0,,,+0.9,+60%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,True short,,0,,,+4,,-10%,,0,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,True stub(Short),,0,,-36,+1,,+25%,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,grip,Aligned(Comfort Grip),,0,,,+4,-5%,-12%,,0,0,,,,0,0,,,+0.3,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,grip,Bruising,,0,,,,,,,0,0,,,,0,0,,,+0.4,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,grip,Forceful,,0,,,,-5%,-12%,,0,0,,,,0,0,,,+0.6,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,grip,Precise,,0,,,+3,,,,0,0,,,,0,0,,,+0.6,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,grip,Stabilized(Sharpshooter's),,0,,,+2,,-25%,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,grip,True,,0,,,+4,,,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,magazine,Large(High Capacity),,0,,,,+10%,,,0,0,,,,0,0,,,+0.4,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,magazine,Perforating(Armor Piercing),,0,,,,+20%,,,0,0,,,,0,0,,,+0.4,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,magazine,Piercing(Armor Piercing),,0,,,,+5%,,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,magazine,Quick,,0,,,,-5%,,,0,0,,,,0,0,,,+0.3,+20%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,magazine,Stinging(High Capacity),,0,,,,+15%,,,0,0,,,,0,0,,,+0.4,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,magazine,Swift,,0,,,,,,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,sight,Reflex (circle)(Tactical),,0,,,+7,-15%,,,0,0,,,,0,0,,,+0.2,+25%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,sight,Reflex (dot)(Tactical),,0,,,+7,-15%,,,0,0,,,,0,0,,,+0.2,+25%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,sight,Standard glow(Glow-Sighted),,0,,,+2,-7.5%,,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,sight,Standard recon scope(Recon),,0,,,+10,+20%,,,0,0,,,,0,1,,,+0.4,+60%,Gunsmith,3,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,muzzle,Compensator(Compensated),,0,,-12,+5,,-15%,,0,0,,,,0,0,,,+0.3,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,muzzle,Muzzle brake,,0,,-18,+5,,-10%,,0,0,,,,0,0,,,+0.3,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,muzzle,No muzzle,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,muzzle,Suppressor(Suppressed),,0,,-18,+1,,-12%,,0,0,,,,1,0,,,+0.4,+80%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
Western revolver,receiver,Calibrated,+25%,0,,,+1,,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,receiver,Fierce,,0,+17,,,-10%,,,0,0,,,,0,0,,,+0.6,+70%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,receiver,Hair trigger,,0,+37,,-1,-10%,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,receiver,Hardened,+25%,0,,,,,,,0,1,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,,+100%,plan,1,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,receiver,Refined,+12.5%+25%,0,,,+3,,,,0,0,,,,0,0,,,+0.8,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,receiver,Severe,+12.5%+25%,0,,,+1,,,,0,0,,,,0,0,,,+0.9,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,receiver,Steadfast,,0,+17,,+2,-10%,,,0,0,,,,0,0,,,+0.5,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,receiver,True,,0,,,+4,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,receiver,Vicious,+25%,0,,,+3,,,,0,0,,,,0,0,,,+0.5,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,receiver,Vigorous,+12.5%,0,+17,,,-10%,,,0,0,,,,0,0,,,+0.9,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,barrel,Aligned long(Long),,0,,+84,+1,-5%,+37%,,0,0,,,,0,0,,,+0.4,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,barrel,Aligned short(Short),,0,,,+4,-5%,-22%,,0,0,,,,0,0,,,+0.4,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,barrel,Long,,0,,+84,-3,,+50%,,0,0,,,,0,0,,,,+20%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,barrel,Short,,0,,,,,-10%,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,barrel,Stabilized long(Long),,0,,+84,-1,,+25%,,0,0,,,,0,0,,,+1.2,+60%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,barrel,Stabilized short(Short),,0,,,+2,,-35%,,0,0,,,,0,0,,,+1.2,+50%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,barrel,True long(Long),,0,,+84,,,+50%,,0,0,,,,0,0,,,+1.2,+60%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,barrel,True short(Short),,0,,,+4,,-10%,,0,0,,,,0,0,,,+1.2,+50%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,grip,Aligned,,0,,,+4,-5%,-12%,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,grip,Bruising,,0,,,,,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,grip,Forceful,,0,,,+1,-5%,-12%,,0,0,,,,0,0,,,+0.8,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,grip,Precise,,0,,,+3,,,,0,0,,,,0,0,,,+0.8,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,grip,Stabilized,,0,,,+2,,-25%,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,grip,True,,0,,,+4,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,sight,Reflex sight(Tactical),,0,,,+4,-15%,,,0,0,,,,0,0,,,+0.2,+25%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
Western revolver,sight,Short scope(Scoped),,0,,,+13,,,,0,0,,,,0,1,,,+0.4,+20%,,,,https://fallout.fandom.com/wiki/Western_revolver_(Fallout_76)
.44 pistol,receiver,Calibrated,,0,,,+1,,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,receiver,Fierce,,0,+17,,,-10%,,,0,0,,,,0,0,,,+0.6,+70%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,receiver,Hair trigger,,0,+37,,-2,-10%,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,receiver,Hardened,+25%,0,,,,,,,0,1,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,,+100%,plan,1,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,receiver,Refined,+12.5%,0,,,+3,,,,0,0,,,,0,0,,,+0.8,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,receiver,Severe,+12.5%,0,,,+1,,,,0,0,,,,0,0,,,+0.9,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,receiver,Steadfast,,0,+17,,+2,-10%,,,0,0,,,,0,0,,,+0.5,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,receiver,True,,0,,,+4,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,receiver,Vicious,,0,,,+3,,,,0,0,,,,0,0,,,+0.5,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,receiver,Vigorous,+12.5%,0,+17,,-1,-10%,,,0,0,,,,0,0,,,+0.9,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,barrel,Aligned long,,0,,+120,+4,-5%,+37%,,0,0,,,,0,0,,,+0.4,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,barrel,Aligned snubnose(Snubnosed),,0,,,+4,-5%,+12%,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,barrel,Snubnose(Snubnosed),,0,,,,,+25%,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,barrel,Stabilized bull,,0,,+120,+2,,+25%,,0,0,,,,0,0,,,+1.2,+60%,Mother of Invention,1,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,barrel,Stabilized long,,0,,+120,+2,,+25%,,0,0,,,,0,0,,,+1.2,+60%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,barrel,Stabilized stub(Snubnosed),,0,,,+1,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,barrel,Standard long,,0,,+120,,,+50%,,0,0,,,,0,0,,,,+20%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,barrel,True long,,0,,+120,+3,,+50%,,0,0,,,,0,0,,,+1.2,+60%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,barrel,True snubnose(Snubnosed),,0,,,+4,,+25%,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,grip,Aligned(Comfort Grip),,0,,,+4,-5%,-12%,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,grip,Bruising,,0,,,,,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,grip,Forceful,,0,,,+1,-5%,-12%,,0,0,,,,0,0,,,+0.8,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,grip,Precise,,0,,,+3,,,,0,0,,,,0,0,,,+0.8,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,grip,Stabilized,,0,,,+1,,-25%,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,grip,True,,0,,,+4,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,sight,Reflex sight(Tactical),,0,,,+3,-15%,,,0,0,,,,0,0,,,+0.2,+25%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,sight,Short recon scope(Recon),,0,,,+6,+20%,,,0,0,,,,0,1,,,+0.5,+60%,Gunsmith,3,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
.44 pistol,sight,Short scope(Scoped),,0,,,+13,,,,0,0,,,,0,1,,,+0.4,+20%,,,,https://fallout.fandom.com/wiki/.44_pistol_(Fallout_76)
Crusader pistol,receiver,5.56,+16%,0,,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,receiver,Cryo,+5,0,,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,receiver,Fusion,+5,0,,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,receiver,Pyro,+5,0,,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,barrel,Standard long,,0,,+84,-5,,+50%,,0,0,,,,0,0,,,,+20%,plan,1,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,barrel,Standard short,,0,,,,,-10%,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,magazine,Large(High Capacity),,0,,,,+10%,,,0,0,,,,0,0,,,+0.4,+40%,plan,1,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,sight,Reflex sight (circle)(Tactical),,0,,,+7,-15%,,,0,0,,,,0,0,,,+0.2,+25%,plan,1,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,sight,Short scope(Scoped),,0,,,+17,,,,0,0,,,,0,1,,,+0.3,+20%,plan,1,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,sight,Standard sight,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,muzzle,No muzzle,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Crusader_pistol
Crusader pistol,muzzle,suppressor(Suppressed),,0,,-18,,,-12%,,0,0,,,,1,0,,,+0.4,+80%,plan,1,,https://fallout.fandom.com/wiki/Crusader_pistol
Pipe gun,receiver,.45,+16%,0,,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Automatic .38(.38 Auto),-25%,0,+15,-12,+10,-50%,,,1,0,,,,0,0,,,+0.6,+60%,plan,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Automatic(Auto),-10%,0,+15,-12,+10,-50%,,,1,0,,,,0,0,,,+0.4,+40%,plan,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Calibrated,,0,,,+1,,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Critical .45,+8%,0,,,,,,,0,0,,,,0,0,,,+0.6,+70%,plan,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Focused automatic(Focused Auto),,0,+15,-12,+10,-50%,,,1,0,,,,0,0,,,+0.5,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Hair trigger,,0,+30,,-7,-10%,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Hardened,+25%,0,,,,,,,0,1,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Hasty .45,+8%,0,+12,,-3,-5%,,,0,0,,,,0,0,,,+0.6,+60%,plan,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Powerful automatic(Powerful Auto),+12.5%,0,+15,-12,+10,-50%,,,1,0,,,,0,0,,,+0.9,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Precise .45,+8%,0,,,+3,,,,0,0,,,,0,0,,,+0.5,+50%,plan,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Prime automatic(Prime Auto),+15%,0,+15,-12,+10,-50%,,,1,0,,,,0,0,,,+0.4,+140%,plan,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,,+100%,plan,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Refined .45,+8%,0,,,,,,,0,0,,,,0,0,,,+0.9,+50%,plan,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Refined,+12.5%,0,,,+3,,,,0,0,,,,0,0,,,+0.8,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Scorched Killer's,-20%,0,,,,,,,0,0,,,,0,0,,,+0.4,+100%,Into the Fire,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Severe,+12.5%,0,,,,,,,0,0,,,,0,0,,,+0.9,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Snappy,,0,+12,,-2,-5%,,,0,0,,,,0,0,,,+0.6,+70%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Speedy,,0,+12,,,-5%,,,0,0,,,,0,0,,,+0.5,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,True,,0,,,+4,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Tuned,+12.5%,0,+12,,-3,-5%,,,0,0,,,,0,0,,,+0.9,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Tweaked automatic(Tweaked Auto),,0,+15,-12,+10,-50%,,,1,0,,,,0,0,,,+0.6,+70%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,receiver,Vicious,,0,,,,,,,0,0,,,,0,0,,,+0.5,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,Aligned long(Long),,0,,+120,+3,-5%,+37%,,0,0,,,,0,0,,,+0.4,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,Aligned short(Short),,0,,+36,+9,-5%,-22%,,0,0,,,,0,0,,,+0.4,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,Aligned stub,,0,,,+4,-5%,+12%,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,Stabilized long(Long),,0,,+120,+2,,+25%,,0,0,,,,0,0,,,+1.2,+60%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,Stabilized short(Short),,0,,+36,+7,,-35%,,0,0,,,,0,0,,,+1.2,+50%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,Stabilized stub,,0,,,+2,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,Standard long(Long),,0,,+120,-1,,+50%,,0,0,,,,0,0,,,,+20%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,Standard short(Short),,0,,+36,+4,,-10%,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,Stub,,0,,,,,+25%,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,True long(Long),,0,,+120,+3,,+50%,,0,0,,,,0,0,,,+1.2,+60%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,True short(Short),,0,,+36,+8,,-10%,,0,0,,,,0,0,,,+1.2,+50%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,barrel,True stub,,0,,,+4,,+25%,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Aligned grip(Sharpshooter's Pistol),,0,,,+4,-5%,-12%,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Aligned stock(Marksman's Rifle),,0,,,+8,-5%,-22%,,0,0,,,,0,0,,,+1,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Bruising grip(Pistol),,0,,,,,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Bruising stock(Rifle),,0,,,+4,,-10%,,0,0,,,,0,0,,,+1.2,+60%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Forceful grip(Recoil Compensated Rifle),,0,,,+1,-5%,-12%,,0,0,,,,0,0,,,+0.8,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Forceful stock(Marksman's Rifle),,0,,,+5,-5%,-22%,,0,0,,,,0,0,,,+1.4,+70%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Precise recoil grip(Sharpshooter's Pistol),,0,,,+3,,,,0,0,,,,0,0,,,+0.8,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Precise stock(Rifle),,0,,,+7,,-10%,,0,0,,,,0,0,,,+1.4,+70%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Stabilized grip(Recoil Compensated Rifle),,0,,,+2,,-25%,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Stabilized stock(Marksman's Rifle),,0,,,+7,,-35%,,0,0,,,,0,0,,,+1.8,+60%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Standard grip(Pistol),,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,Standard stock(Rifle),,0,,,+4,,-10%,,0,0,,,,0,0,,,+0.6,+20%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,True grip(Sharpshooter's Pistol),,0,,,+4,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,grip,True stock(Rifle),,0,,,+8,,-10%,,0,0,,,,0,0,,,+1.8,+60%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,magazine,Drum(Maximum Capacity),,0,,,,+10%,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,magazine,Perforating(Armor Piercing),,0,,,,+20%,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,magazine,Piercing(Armor Piercing),,0,,,,+5%,,,0,0,,,,0,0,,,+0.5,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,magazine,Quick,,0,,,,-5%,,,0,0,,,,0,0,,,+0.4,+20%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
